RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,Gear_Ratio,No_Gears,shiftDelay,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW
1071,0.6065,2.268375,1,0,4.1,1310,2.515,"[3.25, 1.77, 1.19, 0.93, 0.71]",5,0.6,1000,6300,51.6,258,108
1072,0.6065,2.32263,1,0,4.39,1215,2.614,"[3.31, 1.83, 1.23, 0.91, 0.72]",5,0.8,1000,6500,34,170,85
1073,0.6065,2.32263,1,0,4.39,1300,2.614,"[3.31, 1.83, 1.31, 1.03, 0.8]",5,0.6,1000,6500,43.4,217,121
1074,0.6644,3.12744,1,0,4.07,1605,2.85,"[3.8, 2.14, 1.48, 1.11, 0.9]",5,0.6,1000,6300,37,185,107
1075,0.6644,3.12744,1,0,2.68,1661,2.85,"[3.82, 2.15, 1.41, 1.03, 1.19, 0.97]",6,0.6,1000,6300,60,300,149
1076,0.6903,3.176728,1,0,3.09,1645,2.85,"[3.82, 2.15, 1.42, 1.03, 0.82, 0.69]",6,0.6,1000,6300,48,240,118
1077,0.6345,2.51504,0,0,3.92,1260,2.761,"[3.89, 2.08, 1.34, 1.0, 0.82]",5,1.2,1000,6500,34.2,171,85
1078,0.6475,2.54304,0,0,3.64,1385,2.761,"[2.47, 1.47, 1.0, 0.75]",4,1.2,1000,6500,44.4,222,107
1079,0.6475,2.488294,0,0,3.64,1425,2.761,"[2.47, 1.47, 1.0, 0.75]",4,1.2,1000,6500,55,275,143
1080,0.6146,2.51504,0,0,3.92,1260,2.761,"[3.89, 2.08, 1.34, 1.0, 0.82]",5,1.2,1000,6500,34.2,171,85
1081,0.6345,2.51504,0,0,3.64,1295,2.761,"[3.89, 2.08, 1.34, 1.0, 0.82]",5,1.2,1000,6500,36.4,182,92
1082,0.6345,2.6224,0,0,3.92,1320,2.761,"[3.89, 2.08, 1.34, 1.0, 0.82]",5,1.2,1000,6500,34.2,171,85
1083,0.6345,2.6224,0,0,3.92,1355,2.761,"[3.89, 2.08, 1.34, 1.0, 0.82]",5,1.2,1000,6500,36.4,182,92
1084,0.6345,2.6224,0,0,3.64,1440,2.761,"[3.61, 2.08, 1.36, 1.0, 0.83]",5,0.8,1000,6500,45.6,228,107
1085,0.6475,2.6224,0,0,3.64,1515,2.761,"[2.47, 1.47, 1.0, 0.75]",4,1.2,1000,6500,55,275,143
1086,0.6475,2.6224,1,1,3.62,1465,2.765,"[3.61, 2.08, 1.36, 1.0, 0.83]",5,1.2,1000,6500,45.6,228,107
1087,0.6475,2.46752,0,0,4.09,1433,2.77,"[3.89, 2.08, 1.34, 1.0, 0.82]",5,1.2,1000,6500,33.4,167,85
1088,0.6475,2.46752,0,0,4.27,1441,2.77,"[3.61, 2.08, 1.36, 1.0, 0.82]",5,1,1000,6500,35,175,100
1089,0.6475,2.46752,0,0,3.91,1516,2.77,"[3.61, 2.08, 1.44, 1.0, 0.82]",5,0.6,1000,6500,40.4,202,108
1090,0.6475,2.53792,0,0,4.09,1487,2.77,"[3.89, 2.08, 1.34, 1.0, 0.82]",5,1.2,1000,6500,33.4,167,85
1091,0.6475,2.53792,0,0,4.27,1495,2.77,"[3.61, 2.08, 1.36, 1.0, 0.82]",5,1,1000,6500,35,175,100
1092,0.6475,2.53792,0,0,3.91,1570,2.77,"[3.61, 2.08, 1.44, 1.0, 0.82]",5,0.6,1000,6500,40.4,202,108
1093,0.6475,2.53792,0,0,3.64,1591,2.77,"[2.47, 1.47, 1.0, 0.75]",4,1.2,1000,6500,56.2,281,152
1094,0.606,2.390388,1,1,3.62,1290,2.608,"[3.61, 2.08, 1.36, 1.0, 0.83]",5,0.6,1000,6500,58,290,162
1095,0.5961,2.383458,0,0,3.92,1075,2.608,"[3.65, 1.97, 1.37, 1.0, 0.82]",5,1.2,1000,6500,24.2,121,59
1096,0.5961,2.383458,0,0,3.62,1120,2.608,"[3.65, 1.97, 1.37, 1.0, 0.82]",5,1.2,1000,6500,29.6,148,74
1097,0.5961,2.383458,0,0,3.36,1250,2.608,"[3.61, 2.08, 1.36, 1.0, 0.83]",5,1,1000,6500,44.4,222,107
1098,0.5961,2.383458,0,0,3.62,1155,2.608,"[3.89, 2.08, 1.34, 1.0, 0.82]",5,0.8,1000,6500,34.2,171,85
1099,0.682,3.41253,1,0,3.98,1931,3.066,"[2.77, 1.54, 1.0, 0.69]",4,1.2,1000,6500,50.6,253,108
1100,0.6345,2.9356,1,0,4.13,1565,2.83,"[2.74, 1.48, 1.08, 0.75]",4,1.2,1000,6500,39.6,198,110
1101,0.615,2.69505,1,0,4.41,1433,2.72,"[3.46, 1.87, 1.24, 0.97, 0.81]",5,0.6,1000,6500,30.8,154,92
1102,0.5317,2.4563,1,0,4.6,1000,2.38,"[3.54, 1.89, 1.19, 0.85, 0.72]",5,1.2,1000,6500,19.6,98,49
1103,0.5317,2.4563,1,0,4.44,980,2.38,"[3.73, 1.89, 1.19, 0.85, 0.72]",5,1.2,1000,6500,19.8,99,51
1104,0.5571,2.49,1,0,4.44,1008,2.385,"[3.73, 2.06, 1.27, 0.91, 0.77]",5,1.2,1000,6500,19,95,48
1105,0.5571,2.49,1,0,4.44,1016,2.385,"[3.54, 1.9, 1.19, 0.85, 0.72]",5,1.2,1000,6500,24.2,121,64
1106,0.5571,2.4864,1,0,4.44,999,2.425,"[3.73, 2.06, 1.27, 0.91, 0.77]",5,1.2,1000,6500,19.2,96,49
1107,0.5571,2.4864,1,0,4.44,1007,2.425,"[3.54, 1.9, 1.19, 0.85, 0.72]",5,1.2,1000,6500,23.6,118,62
1108,0.6209,2.555916,1,0,3.09,1140,2.57,"[3.62, 1.96, 1.21, 0.89, 0.7]",5,0.8,1000,6000,34.4,172,74
1109,0.603,2.5479,1,0,3.83,1117,2.525,"[3.62, 1.96, 1.29, 1.04, 0.84]",5,0.6,1000,6500,31.4,157,93
1110,0.6209,2.555916,1,0,3.09,1140,2.57,"[3.62, 1.96, 1.21, 0.89, 0.7]",5,0.6,1000,6000,34.4,172,74
1111,0.6209,2.555916,1,0,4.24,1055,2.57,"[3.73, 2.06, 1.27, 0.91, 0.72]",5,1,1000,6000,24.4,122,55
1112,0.6209,2.555916,1,0,4.24,1055,2.57,"[3.73, 2.06, 1.27, 0.91, 0.72]",5,0.8,1000,6000,24.4,122,62
1113,0.6345,2.6166,1,0,4.4,1260,2.65,"[3.77, 2.04, 1.37, 1.04, 0.84, 0.77]",6,1.2,1000,6500,27.4,137,73
1114,0.6345,2.6166,1,0,4.4,1268,2.65,"[3.77, 2.04, 1.31, 1.04, 0.84]",5,1,1000,6500,27.4,137,80
1115,0.6345,2.6166,1,0,4.29,1268,2.65,"[3.62, 1.95, 1.37, 1.03, 0.84]",5,0.8,1000,6500,30.8,154,90
1116,0.6345,2.67,1,0,4.4,1288,2.65,"[3.77, 2.04, 1.37, 1.04, 0.84, 0.77]",6,1.2,1000,6500,27.4,137,73
1117,0.6345,2.777875,1,0,4.27,1311,2.7,"[3.62, 1.96, 1.37, 1.04, 0.84]",5,0.8,1000,6500,30.8,154,93
1118,0.6319,2.6166,1,0,4.4,1260,2.65,"[3.77, 2.04, 1.37, 1.04, 0.84, 0.77]",6,1.2,1000,6500,27.4,137,73
1119,0.6345,2.6166,1,0,4.4,1260,2.65,"[3.77, 2.04, 1.37, 1.04, 0.89, 0.77]",6,1.2,1000,6500,27.4,137,73
1120,0.6345,2.67,1,0,4.4,1288,2.65,"[3.77, 2.04, 1.37, 1.04, 0.84, 0.77]",6,1.2,1000,6500,27.4,137,73
1121,0.6345,2.67,1,0,4.27,1298,2.65,"[3.62, 1.96, 1.37, 1.04, 0.84, 0.73]",6,0.6,1000,6500,32.8,164,99
1122,0.6319,2.611725,1,0,4.4,1244,2.65,"[3.77, 2.04, 1.37, 1.04, 0.84, 0.77]",6,1,1000,6000,26.8,134,73
1123,0.6319,2.611725,1,0,4.19,1279,2.65,"[3.62, 1.96, 1.37, 1.04, 0.84, 0.73]",6,0.6,1000,6000,48.4,242,103
1124,0.6319,2.629675,1,0,4.4,1285,2.65,"[3.77, 2.04, 1.37, 1.04, 0.84, 0.77]",6,0.6,1000,6000,26.8,134,73
1125,0.6319,2.647625,1,0,4.19,1337,2.65,"[3.62, 1.96, 1.26, 0.95, 0.78, 0.63]",6,0.6,1000,6000,48.4,242,103
1126,0.6683,2.79,1,0,3.09,1233,2.6,"[3.77, 2.04, 1.29, 0.97, 0.77, 0.64]",6,1.2,1000,6000,34.4,172,88
1127,0.6683,2.817,1,0,3.09,1387,2.6,"[3.64, 2.17, 1.83, 1.02, 0.85, 0.81, 0.72]",7,0.6,1000,6000,53,265,130
1128,0.71,3.0121,1,0,4.56,1628,2.62,"[3.92, 1.95, 1.3, 0.94, 0.75]",5,1.2,1000,6500,39.8,199,107
1129,0.71,3.0121,1,0,4.56,1648,2.62,"[3.92, 1.95, 1.3, 0.94, 0.75]",5,0.8,1000,6500,40,200,107
1130,0.71,3.15495,1,1,4.52,1776,2.62,"[2.84, 1.5, 1.0, 0.73]",4,1.2,1000,6500,50,250,127
1131,0.7138,3.3264,1,0,3.74,1725,2.7,"[3.77, 1.93, 1.7, 1.28, 1.03, 0.9]",6,0.8,1000,6500,45,225,129
1132,0.7138,3.3264,1,1,3.74,1812,2.7,"[3.77, 1.93, 1.7, 1.28, 1.03, 0.9]",6,1.2,1000,6500,45,225,129
1133,0.7138,3.3264,1,0,5.07,1745,2.7,"[3.62, 1.93, 1.25, 0.94, 0.76]",5,0.6,1000,6500,49.6,248,139
1134,0.7138,3.3264,1,0,5.07,1785,2.7,"[3.62, 1.93, 1.25, 0.94, 0.76]",5,0.6,1000,6500,49.6,248,139
1135,0.7138,3.3264,1,0,4.52,1855,2.7,"[2.84, 1.5, 1.0, 0.73]",4,1.2,1000,6500,49.6,248,139
1136,0.7411,3.149,1,0,5.07,1708,2.7,"[3.77, 1.93, 1.7, 1.28, 1.03, 0.9]",6,0.8,1000,6500,48.2,241,138
1137,0.6859,3.10535,1,0,4.53,1537,2.63,"[3.64, 2.06, 1.33, 1.06, 0.82]",5,0.6,1000,6500,36.8,184,104
1138,0.6859,3.10535,1,0,4.53,1617,2.63,"[3.64, 2.06, 1.33, 1.06, 0.82]",5,0.6,1000,6500,36.8,184,104
1139,0.6898,3.0525,1,0,4.56,1454,2.67,"[3.58, 2.14, 1.37, 1.04, 0.89, 0.79]",6,0.6,1000,6500,32.2,161,97
1140,0.6898,3.0525,1,0,4.56,1545,2.67,"[3.77, 2.08, 1.32, 0.98, 0.78, 0.63]",6,0.6,1000,6500,53,265,130
1141,0.6898,3.0525,1,1,4.56,1583,2.67,"[3.77, 2.08, 1.32, 0.98, 0.78, 0.63]",6,0.8,1000,6500,53,265,130
1142,0.7018,3.06175,1,0,4.56,1454,2.67,"[3.58, 2.14, 1.37, 1.04, 0.89, 0.79]",6,0.6,1000,6300,32.2,161,97
1143,0.5831,2.25828,1,0,3.65,970,2.4,"[3.46, 2.05, 1.37, 1.03, 0.88]",5,1.2,1000,6500,21,105,44
1144,0.5831,2.25828,1,0,3.84,970,2.4,"[3.46, 2.05, 1.37, 1.03, 0.84]",5,1.2,1000,6500,26.2,131,65
1145,0.5831,2.25828,1,0,3.65,1026,2.4,"[3.46, 2.05, 1.37, 1.03, 0.88]",5,1.2,1000,6500,21,105,44
1146,0.5831,2.25828,1,0,3.65,1028,2.4,"[3.46, 2.05, 1.37, 1.03, 0.88]",5,1.2,1000,6500,23.6,118,55
1147,0.5831,2.25828,1,0,3.65,1041,2.4,"[3.46, 2.05, 1.37, 1.03, 0.88]",5,1.2,1000,6500,23.8,119,55
1148,0.5831,2.25828,1,0,3.66,1000,2.4,"[2.85, 1.58, 1.0, 0.69]",4,1.2,1000,6500,26.2,131,65
1149,0.5831,2.25828,1,0,4.01,1066,2.4,"[2.55, 1.49, 1.0, 0.69]",4,1.2,1000,6500,23.8,119,62
1150,0.5831,2.3436,1,0,3.84,1110,2.44,"[3.62, 2.05, 1.37, 0.97, 0.82]",5,0.6,1000,6500,22.8,114,62
1151,0.5776,2.49165,1,0,4.06,1133,2.5,"[3.62, 2.05, 1.37, 1.03, 0.84]",5,1,1000,6500,25,125,71
1152,0.5776,2.49165,1,0,4.06,1155,2.5,"[3.62, 2.05, 1.37, 1.03, 0.84]",5,0.6,1000,6500,29.2,146,82
1153,0.5317,2.414425,1,0,4.53,922,2.38,"[3.54, 1.95, 1.31, 0.92, 0.78]",5,0.6,1000,6500,16.4,82,40
1154,0.5317,2.414425,1,0,4.22,941,2.38,"[3.54, 1.95, 1.31, 0.92, 0.78]",5,1.2,1000,6500,16.8,84,43
1155,0.5317,2.414425,1,0,4.22,922,2.38,"[3.83, 2.1, 1.31, 0.92, 0.78]",5,0.6,1000,6500,16.4,82,40
1156,0.5317,2.39425,1,0,4.22,959,2.38,"[3.83, 2.1, 1.31, 0.92, 0.78]",5,1.2,1000,6500,17.8,89,43
1157,0.627,2.25419,1,0,3.84,1245,2.475,"[3.31, 1.95, 1.39, 1.06, 0.84]",5,1,1000,6500,28.6,143,84
1158,0.627,2.25419,1,0,3.84,1250,2.475,"[3.31, 1.95, 1.39, 1.06, 0.84]",5,0.6,1000,6500,36.4,182,99
1159,0.627,2.25419,1,0,4.06,1355,2.53,"[3.46, 2.05, 1.39, 1.06, 0.84]",5,0.6,1000,6500,37.2,186,105
1160,0.6253,2.3408,1,0,4.06,1387,2.53,"[3.46, 2.05, 1.39, 1.06, 0.84]",5,0.6,1000,6500,37.2,186,105
1161,0.6253,2.3408,1,0,4.43,1428,2.53,"[3.15, 1.94, 1.33, 1.05, 0.86, 0.7]",6,0.6,1000,6500,49,245,121
1162,0.6345,2.458125,1,0,4.06,1278,2.61,"[3.62, 2.05, 1.39, 1.06, 0.84]",5,0.6,1000,6500,29.2,146,77
1163,0.6345,2.458125,1,0,3.65,1293,2.61,"[3.62, 2.05, 1.39, 1.06, 0.84]",5,0.6,1000,6500,36.4,182,102
1164,0.6345,2.458125,1,0,3.65,1323,2.61,"[3.62, 2.05, 1.39, 1.06, 0.84]",5,0.6,1000,6500,37.2,186,105
1165,0.6597,2.583025,0,0,3.91,1570,2.82,"[4.23, 2.47, 1.67, 1.23, 1.0, 0.79]",6,0.6,1000,6500,60.4,302,157
1166,0.6777,2.7972,1,1,3.91,2150,3.01,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.35,1000,6500,79.4,397,232
1167,0.5317,2.48085,1,0,4.29,1030,2.455,"[3.62, 1.95, 1.29, 0.97, 0.78]",5,1.2,1000,6500,18.8,94,46
1168,0.5317,2.48085,1,0,3.84,1151,2.455,"[3.62, 1.95, 1.29, 1.03, 0.82]",5,0.6,1000,6500,23.4,117,60
1169,0.5701,2.48085,1,0,3.65,1088,2.455,"[3.62, 1.95, 1.37, 1.03, 0.82]",5,0.6,1000,6500,28.6,143,77
1170,0.5317,2.48085,1,0,4.29,1050,2.455,"[3.62, 1.95, 1.29, 0.97, 0.78]",5,1.2,1000,6500,19.8,99,49
1171,0.5317,2.48085,1,0,4.04,1106,2.455,"[2.85, 1.58, 1.0, 0.69]",4,1.2,1000,6500,23.8,119,63
1172,0.5701,2.48085,1,0,3.65,1102,2.455,"[3.62, 1.95, 1.29, 1.03, 0.82]",5,0.35,1000,6500,28.8,144,78
1173,0.6668,2.77885,1,0,3.33,1739,2.78,"[3.79, 2.06, 1.42, 1.03, 0.73]",5,0.35,1000,6500,60.8,304,173
1174,0.6859,3.696,0,0,3.73,2250,3.2,"[4.39, 2.31, 1.36, 1.0, 0.76]",5,1.2,1000,4500,68.6,343,81
1175,0.6989,3.4307,0,0,4.22,1865,2.81,"[3.97, 2.14, 1.36, 1.0, 0.85]",5,1.2,1000,6500,36,180,82
1176,0.6524,2.66805,1,0,4.56,1447,2.77,"[3.77, 2.04, 1.37, 1.07, 0.84, 0.7]",6,0.8,1000,6500,33,165,99
1177,0.6524,2.66805,1,0,4.33,1493,2.77,"[3.62, 2.08, 1.39, 1.08, 0.88, 0.74]",6,0.6,1000,6500,42.6,213,131
1178,0.6683,2.66805,1,0,4.56,1470,2.77,"[3.77, 2.04, 1.37, 1.07, 0.84, 0.7]",6,0.6,1000,6500,33,165,99
1179,0.6524,2.66805,1,0,4.56,1503,2.77,"[3.77, 2.04, 1.37, 1.07, 0.84, 0.7]",6,0.6,1000,6500,32.8,164,99
1180,0.6524,2.66805,1,0,4.33,1495,2.77,"[3.62, 2.08, 1.39, 1.08, 0.88, 0.74]",6,0.6,1000,6500,42.6,213,130
1181,0.6524,2.66805,1,0,4.33,1541,2.77,"[3.62, 2.08, 1.39, 1.08, 0.88, 0.74]",6,0.6,1000,6500,40.6,203,121
1182,0.6683,2.66805,1,0,3.51,1599,2.77,"[4.21, 2.64, 1.8, 1.39, 1.0, 0.77]",6,0.6,1000,6500,64,320,100
1183,0.6215,2.824,1,0,4.27,1253,2.615,"[3.77, 2.04, 1.37, 1.04, 0.84]",5,0.6,1000,6500,27.4,137,66
1184,0.6215,2.824,1,0,4.27,1253,2.615,"[3.77, 2.04, 1.37, 1.04, 0.84]",5,0.6,1000,6500,27.4,137,66
1185,0.6215,2.824,1,0,4.27,1255,2.615,"[3.77, 1.96, 1.37, 1.04, 0.84, 0.77]",6,0.6,1000,6500,31.2,156,92
1186,0.6215,2.824,1,0,4.27,1255,2.615,"[3.77, 1.96, 1.37, 1.04, 0.84, 0.77]",6,0.6,1000,6500,31.2,156,92
1187,0.6644,3.0394,1,0,4.56,1380,2.64,"[3.77, 2.04, 1.37, 1.04, 0.89, 0.79]",6,0.6,1000,6500,32.8,164,99
1188,0.6644,3.0394,1,0,4.56,1380,2.64,"[3.77, 2.04, 1.37, 1.04, 0.89, 0.79]",6,0.6,1000,6500,32.8,164,99
1189,0.6644,3.0394,1,0,4.53,1455,2.64,"[3.64, 2.08, 1.33, 1.02, 0.82]",5,0.6,1000,6500,38.8,194,120
1190,0.6644,3.0303,1,0,4.53,1525,2.64,"[3.64, 2.08, 1.33, 1.02, 0.82]",5,0.6,1000,6500,38.8,194,120
1191,0.7373,3.53974,1,0,3.2,2220,2.805,"[4.15, 2.37, 1.56, 1.16, 0.86, 0.69]",6,0.8,1000,4500,90.2,451,176
1192,0.5776,2.319875,1,0,4.37,1145,2.5,"[2.85, 1.58, 1.0, 0.69]",4,1.2,1000,6500,26.6,133,78
1193,0.5776,2.319875,1,0,4.59,1140,2.5,"[3.36, 1.95, 1.28, 0.94, 0.78]",5,1,1000,6500,27.8,139,84
1194,0.5776,2.3681,1,0,4.22,1232,2.55,"[3.97, 2.14, 1.36, 1.0, 0.85]",5,0.8,1000,6500,25.2,126,66
1195,0.5776,2.3681,1,0,3.84,1242,2.55,"[3.46, 1.95, 1.39, 1.08, 0.84]",5,0.6,1000,6500,28.6,143,84
1196,0.5776,2.4769,1,0,3.84,1283,2.55,"[3.46, 1.95, 1.39, 1.08, 0.84]",5,0.6,1000,6500,28.6,143,84
1197,0.5961,2.8449,1,0,4.06,1323,2.6,"[3.62, 2.05, 1.39, 1.06, 0.84]",5,0.8,1000,6500,28.2,141,76
1198,0.5961,2.8449,1,0,4.06,1323,2.6,"[3.62, 2.05, 1.39, 1.06, 0.84]",5,0.8,1000,6500,28.2,141,76
1199,0.5961,2.8449,1,0,4.06,1358,2.6,"[3.62, 2.05, 1.39, 1.06, 0.84]",5,0.6,1000,6500,32.4,162,90
1200,0.5447,2.181683,1,0,4.32,955,2.383,"[3.36, 1.95, 1.26, 0.94, 0.78]",5,1.2,1000,6500,25,125,61
1201,0.578,2.181683,1,0,4.32,975,2.383,"[3.36, 1.95, 1.26, 0.94, 0.78]",5,1.2,1000,6500,25,125,61
1202,0.596,2.17792,1,0,3.65,985,2.383,"[3.46, 2.05, 1.37, 1.03, 0.84]",5,0.8,1000,6500,34.2,171,85
1203,0.596,2.17792,1,0,3.84,975,2.383,"[3.46, 2.05, 1.37, 1.03, 0.84]",5,1,1000,6500,25.6,128,65
1204,0.615,2.465408,1,0,4.59,1284,2.65,"[3.08, 1.95, 1.28, 0.94, 0.76]",5,0.8,1000,6500,33.2,166,96
1205,0.615,2.465408,1,0,3.71,1366,2.65,"[2.55, 1.49, 1.0, 0.69]",4,1.2,1000,6500,46.2,231,107
1206,0.634,2.48685,1,0,4.32,1381,2.7,"[3.08, 1.95, 1.28, 0.94, 0.76]",5,0.6,1000,6500,33.8,169,92
1207,0.634,2.48685,1,0,4.32,1300,2.7,"[3.08, 1.95, 1.28, 0.94, 0.76]",5,0.6,1000,6500,35.8,179,102
1208,0.634,2.48685,1,0,4.02,1265,2.7,"[3.36, 1.95, 1.28, 0.94, 0.76]",5,1.2,1000,6500,32.4,162,77
1209,0.615,2.48685,1,0,3.96,1443,2.7,"[2.55, 1.49, 1.0, 0.69]",4,1.2,1000,6500,46.2,231,107
1210,0.615,2.48685,1,0,3.96,1400,2.7,"[2.55, 1.49, 1.0, 0.69]",4,1.2,1000,6500,46.2,231,107
1211,0.647,2.58804,1,0,4.06,1498,2.7,"[3.64, 2.06, 1.3, 0.94, 0.78]",5,0.6,1000,6500,35.6,178,96
1212,0.647,2.58804,1,0,3.88,1458,2.7,"[3.64, 2.06, 1.3, 0.94, 0.78]",5,0.6,1000,6500,36,180,100
1213,0.647,2.58804,1,0,3.77,1480,2.7,"[2.84, 1.53, 1.0, 0.71]",4,0.6,1000,6500,46,230,118
1214,0.634,2.56338,1,0,4.06,1503,2.7,"[3.23, 1.95, 1.3, 0.94, 0.78]",5,0.6,1000,6500,49,245,127
1215,0.668,2.7022,1,0,4.68,1553,2.73,"[3.27, 1.93, 1.25, 0.94, 0.76]",5,0.6,1000,6500,39.4,197,121
1216,0.668,2.7022,1,0,3.44,1538,2.73,"[3.27, 1.79, 1.55, 1.18, 0.97]",5,0.6,1000,6500,43.8,219,119
1217,0.668,2.7022,1,0,3.33,1646,2.73,"[3.79, 2.06, 1.42, 1.03, 0.73]",5,0.6,1000,6500,60.8,304,173
1218,0.749,3.3294,0,0,4.22,2118,2.75,"[3.92, 2.13, 1.34, 1.0, 0.8]",5,1.2,1000,4500,66.6,333,110
1219,0.749,3.3294,0,0,4.22,2162,2.75,"[3.92, 2.13, 1.34, 1.0, 0.8]",5,1.2,1000,4500,69,345,120
1220,0.647,3.1464,1,0,4.33,1812,2.83,"[3.64, 2.06, 1.3, 0.94, 0.76]",5,0.8,1000,6500,36.6,183,100
1221,0.647,3.1464,1,0,4.33,1831,2.83,"[3.64, 2.06, 1.3, 0.97, 0.82]",5,0.6,1000,6500,36.8,184,103
1222,0.647,3.1464,1,0,4.02,1887,2.83,"[2.84, 1.5, 1.0, 0.73]",4,1.2,1000,6500,50,250,127
1223,0.632,2.50421,1,0,4.27,1260,2.65,"[3.62, 1.96, 1.37, 1.04, 0.84, 0.73]",6,0.6,1000,6500,33.4,167,103
1224,0.632,2.50421,1,0,4.27,1260,2.65,"[3.62, 1.96, 1.37, 1.04, 0.84, 0.73]",6,0.6,1000,6500,33.4,167,103
1225,0.625,2.525195,1,0,4.47,1330,2.65,"[3.62, 1.96, 1.29, 0.98, 0.78, 0.63]",6,0.6,1000,6500,53,265,137
1226,0.664,2.5915,1,0,3.33,1679,2.75,"[3.79, 2.06, 1.42, 1.0, 0.73]",5,0.35,1000,6500,51,255,138
1227,0.664,2.5915,1,0,3.33,1750,2.75,"[3.79, 2.06, 1.42, 1.0, 0.73]",5,0.35,1000,6500,58.4,292,145
1228,0.705,2.835,1,1,3.13,1876,2.8,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.2,1000,6500,72,360,235
1229,0.775,3.234,1,1,3.69,2012,2.885,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.35,1000,6500,72,360,235
1230,0.775,3.234,1,1,3.69,2120,2.885,"[4.89, 3.17, 2.03, 1.41, 1.0, 0.86, 0.77]",7,0.1,1000,6500,100,500,287
1231,0.682,2.52434,0,0,3.09,1718,2.85,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.35,1000,6500,72,360,235
1232,0.682,2.52434,0,0,3.09,1898,2.85,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.35,1000,6500,72,360,235
1233,0.682,2.57335,0,0,3.09,1719,2.85,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.35,1000,6500,72,360,235
1234,0.682,2.56119,1,1,3.09,1801,2.85,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86]",7,1.2,1000,6500,72,360,235
1235,0.678,2.7675,0,0,3.36,1845,2.9,"[4.78, 3.1, 1.98, 1.37, 1.0, 0.87, 0.78]",7,0.35,1000,6500,110,550,175
1236,0.678,2.7675,0,0,3.36,1715,2.9,"[4.78, 3.1, 1.98, 1.37, 1.0, 0.87, 0.78]",7,0.35,1000,6500,72,360,235
1237,0.653,2.6299,0,0,3.09,1799,2.85,"[4.78, 3.1, 1.98, 1.37, 1.0, 0.87, 0.78]",7,0.35,1000,6500,95,475,298
1238,0.682,2.52434,0,0,3.09,1718,2.85,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.35,1000,6500,72,360,235
1239,0.682,2.52434,0,0,3.09,1898,2.85,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.35,1000,6500,72,360,235
1240,0.679,2.86254,0,0,3.09,1722,2.85,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.86, 0.73]",7,0.35,1000,6500,70,350,155
1241,0.679,2.86254,1,1,3.09,1874,2.85,"[4.78, 3.1, 1.98, 1.37, 1.0, 0.87, 0.78]",7,0.06,1000,6500,95,475,298
1242,0.702,2.754585,0,0,3.36,1826,2.9,"[4.78, 3.1, 1.98, 1.37, 1.0, 0.87, 0.78]",7,0.35,1000,6500,72,360,235
1243,0.702,2.754585,0,0,3.36,1894,2.9,"[4.78, 3.1, 1.98, 1.37, 1.0, 0.87, 0.78]",7,0.06,1000,6500,72,360,268
1244,0.705,2.835,1,1,3.13,1876,2.8,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.2,1000,6500,72,360,235
1245,0.775,3.234,1,1,3.69,2012,2.885,"[4.92, 3.19, 2.04, 1.41, 1.0, 0.86, 0.77]",7,0.35,1000,6500,72,360,235
1246,0.775,3.234,1,1,3.69,2120,2.885,"[4.89, 3.17, 2.03, 1.41, 1.0, 0.86, 0.78]",7,0.1,1000,6500,100,500,287
1247,0.749,3.096,0,0,3.91,1950,3.05,"[4.01, 2.3, 1.43, 1.0, 0.74]",5,1,1000,6500,56,280,100
1248,0.749,3.096,0,0,3.73,1690,3.05,"[4.01, 2.3, 1.43, 1.0, 0.74]",5,1.2,1000,6500,56,280,100
1249,0.749,3.096,0,0,3.91,1875,3.05,"[4.01, 2.3, 1.43, 1.0, 0.74]",5,1.2,1000,6500,56,280,100
1250,0.749,2.8122,0,0,3.91,1885,3.05,"[4.01, 2.3, 1.43, 1.0, 0.74]",5,1.2,1000,6500,56,280,100
1251,0.749,3.078,0,0,3.73,1965,3.05,"[4.33, 2.56, 1.49, 1.0, 0.79]",5,0.6,1000,6500,72,360,120
1252,0.776,3.096,0,0,3.58,1880,3.05,"[4.33, 2.56, 1.49, 1.0, 0.79]",5,1.2,1000,6500,72,360,120
1253,0.749,3.367225,0,0,4.1,1939,2.33,"[3.95, 2.33, 1.44, 1.0, 0.79]",5,1.2,1000,6500,62,310,158
1254,0.688,2.441684,0,0,3.58,1800,2.87,"[2.48, 1.48, 1.0, 0.73]",4,0.8,1000,6500,73.8,369,163
